TRUE,GRU,LSTM,DTR,GBR,SVR,ANN
1.90E+01,2.03E+01,18.56597137,19,19.68142694,21.24727088,19.99121094
2.20E+01,2.08E+01,20.45481873,23,23.14358826,23.17740881,20.44987488
1.80E+01,1.55E+01,16.43856049,19,19.63880446,20.86145998,14.69696808
1.90E+01,2.06E+01,24.62454224,22,20.2696168,20.59504459,17.53585052
2.10E+01,2.52E+01,26.28026581,17,15.54871895,15.83546036,25.24407196
2.20E+01,2.77E+01,28.52596283,26,27.12458638,24.70716839,30.19363403
2.90E+01,3.16E+01,34.53974152,26,28.29882427,26.48178384,36.04718781
3.60E+01,3.85E+01,39.5339241,26,31.24131742,28.80725182,35.63034439
3.90E+01,4.46E+01,44.84221268,35,38.24765004,34.80949951,37.10260773
3.60E+01,4.32E+01,43.7765274,39,42.99057594,40.81703873,42.59493637
4.20E+01,4.90E+01,50.0392189,46,47.42962604,44.28424129,52.64169693
3.80E+01,5.51E+01,55.1907959,39,44.92533677,42.70566455,56.60212708
3.60E+01,5.78E+01,58.13536835,46,50.80765381,48.09757376,57.76869583
3.00E+01,3.96E+01,39.10189819,46,47.13057149,45.65769568,34.29294586
1.50E+01,2.65E+01,26.27311707,39,42.87359175,41.62925808,19.39802551
1.90E+01,3.07E+01,28.10520935,26,26.44933347,26.61520433,28.87974548
3.00E+01,3.75E+01,35.28474808,16,14.62597079,15.68839225,39.68281937
6.00E+01,5.98E+01,56.98676682,19,17.76591476,18.73726162,62.31259537
4.00E+01,4.47E+01,42.16377258,40,38.87154293,37.92567157,32.19161987
2.90E+01,3.53E+01,34.52156067,61,66.30237753,65.18817004,37.18516541
3.50E+01,4.14E+01,40.18363953,46,49.15790262,47.08671289,39.43385315
4.00E+01,4.78E+01,46.30600739,35,40.32554805,37.41712767,44.28490829
4.20E+01,5.49E+01,54.18154907,39,45.06847395,42.78342507,53.97016525
3.70E+01,4.57E+01,44.48099899,46,49.70599845,47.52044119,49.77148056
4.40E+01,5.28E+01,49.84777832,46,51.14242807,49.86885436,43.0155983
4.90E+01,5.22E+01,50.16951752,46,45.19540923,43.77053988,47.1265564
5.00E+01,5.10E+01,49.00534821,45,40.18776569,40.07371996,52.84555817
5.20E+01,5.27E+01,50.89575958,45,51.16414177,46.64791583,56.76632309
5.00E+01,5.03E+01,49.0807457,57,56.53343038,55.27811604,41.23411179
5.20E+01,5.34E+01,53.11986542,57,56.14901205,56.65198248,50.96406937
5.00E+01,5.33E+01,53.56555939,57,55.58451839,54.46876491,55.56771088
5.50E+01,5.72E+01,57.47558212,57,57.51927922,56.75710377,56.84970093
5.70E+01,6.02E+01,60.49325562,57,57.51927922,55.61002194,59.60442352
4.50E+01,5.14E+01,52.49944687,60,62.13088283,60.29916181,53.49404144
5.10E+01,5.74E+01,58.17734909,61,63.07720231,62.62251443,59.80247879
4.90E+01,5.76E+01,57.63132477,54,54.18372174,52.86305752,59.72585297
5.40E+01,6.22E+01,61.96649933,57,57.51927922,58.21114687,65.09004211
6.20E+01,7.43E+01,73.03390503,52,55.10096474,56.540003,68.41815948
7.30E+01,8.73E+01,85.01271057,60,62.15743726,61.31144064,73.06546021
8.10E+01,8.73E+01,86.16703796,61,58.22790817,62.60389743,80.39653015
9.30E+01,9.96E+01,101.4449158,80,75.588083,75.07129285,91.08666229
1.08E+02,1.20E+02,118.4777603,89,87.65426644,87.27074137,110.2589722
1.12E+02,1.15E+02,110.4650574,96,97.8846663,96.22099589,116.4803696
1.13E+02,1.16E+02,110.4818115,104,103.572627,108.739779,118.3977966
8.50E+01,8.85E+01,84.14808655,114,120.805974,116.98505,84.13798523
9.00E+01,9.34E+01,90.88100433,114,117.7940727,117.8798176,107.9508209
8.50E+01,8.98E+01,88.91329193,89,90.8978635,91.42846909,94.577034
1.21E+02,1.20E+02,121.5480881,96,98.12656043,96.41196246,105.1596985
1.30E+02,1.25E+02,122.5141144,89,90.8978635,91.42846909,111.0017853
1.33E+02,1.32E+02,128.1384735,124,115.8304506,121.2949444,130.4871216
1.48E+02,1.43E+02,142.3663025,136,130.981689,132.1312399,137.4855652
1.60E+02,1.50E+02,149.0865021,136,131.6093714,135.1160414,146.8438721
1.59E+02,1.43E+02,146.2116699,150,148.2264159,148.2838754,114.8655243
1.72E+02,1.68E+02,169.0092926,160,155.6178447,146.0104215,121.7744827
1.42E+02,1.23E+02,118.939743,160,155.4647455,148.824497,90.73873138
1.46E+02,1.35E+02,125.0326309,180,155.8583329,153.1349634,131.5704651
1.34E+02,1.27E+02,119.6731567,142.5,129.1434172,128.6196562,129.0299377
1.11E+02,1.10E+02,107.3842926,150,143.3851384,142.7683196,124.8139343
9.00E+01,8.92E+01,91.11460876,136,128.2603302,131.5041758,101.9069672
6.00E+01,6.45E+01,64.10379791,110,114.8488084,113.2069159,60.33412552
6.00E+01,7.00E+01,68.78735352,96,94.10397792,94.01493486,57.70298386
7.00E+01,7.66E+01,74.39280701,61,64.66955456,57.62965739,68.57519531
8.00E+01,9.25E+01,91.75171661,66,64.56462389,58.91062007,85.34655762
7.40E+01,8.38E+01,81.82066345,76,73.60435659,76.53131134,72.16247559
6.40E+01,7.01E+01,68.84843445,89,88.54138806,87.08115374,72.47712708
8.20E+01,8.60E+01,85.77450562,80,75.29714341,69.94574514,86.77968597
1.11E+02,1.08E+02,104.060173,73,72.65541345,71.96843842,94.42800903
1.12E+02,1.07E+02,106.0779419,86,78.61587612,83.67265725,98.19136047
1.28E+02,1.21E+02,114.5008621,110,120.805974,116.7827699,102.5028839
1.26E+02,1.21E+02,118.8537216,114,112.1913904,114.0035817,121.766716
1.47E+02,1.44E+02,143.8594818,124,130.2861731,132.7827935,129.1408386
1.35E+02,1.20E+02,127.9924545,124,129.5071877,130.9295056,142.0525818
1.42E+02,1.39E+02,141.3567047,150,151.1368833,150.7999231,126.7050018
1.44E+02,1.33E+02,134.8201904,136,139.1492527,138.2147381,110.1688995
1.42E+02,1.32E+02,124.8147964,150,145.3512953,144.6308095,119.3633041
1.39E+02,1.31E+02,120.2287521,142.5,135.8964509,142.7028689,135.2249451
1.29E+02,1.25E+02,116.4215698,150,143.9532342,143.1890089,117.3407135
1.32E+02,1.24E+02,123.5456161,136,137.6588091,138.2749506,131.9997101
1.30E+02,1.27E+02,127.6281891,136,127.0054292,129.2614628,135.3851624
1.62E+02,1.58E+02,163.1766052,136,128.4927983,131.4631925,164.6434326
1.62E+02,1.60E+02,161.7017822,136,127.9832203,131.5971754,155.4700775
1.63E+02,1.63E+02,167.6116943,160,158.1434899,161.9864773,169.2614441
1.52E+02,1.50E+02,154.9593201,160,158.1434899,162.3623751,154.0972137
1.50E+02,1.51E+02,153.2764282,160,161.9773023,162.3282652,149.2160339
1.60E+02,1.61E+02,161.0437775,150,148.5584414,151.5515139,162.6636658
1.72E+02,1.74E+02,172.4619904,150,147.8162921,149.9738614,159.1847534
1.88E+02,1.84E+02,170.2649689,160,153.9966088,160.3942529,164.7815247
1.95E+02,1.96E+02,177.0340576,180,171.6267602,172.8586285,191.9759216
2.20E+02,2.14E+02,215.1501923,184,175.4400332,187.0312147,220.8047791
1.91E+02,1.81E+02,172.7328796,190,193.1401344,195.8330871,174.0848694
1.54E+02,1.42E+02,135.4548645,218,203.4400819,215.0052998,147.9780273
1.58E+02,1.48E+02,141.167572,190,189.5654297,192.7917617,122.4552155
1.31E+02,1.18E+02,111.6851501,160,150.7069531,154.5059071,102.7797928
1.28E+02,1.27E+02,123.0295715,159,157.4882811,158.1676651,119.861824
1.23E+02,1.20E+02,122.0679245,128.5,119.4533989,130.3833978,123.3839874
1.12E+02,1.09E+02,108.1576157,124,128.5054916,132.6336796,104.4983597
1.22E+02,1.18E+02,120.4446869,124,125.6438079,126.7924332,134.9326324
1.13E+02,1.11E+02,109.139679,114,118.0120893,116.2451266,117.8739166
1.09E+02,1.06E+02,106.0828857,124,120.9880138,124.6767977,101.4457626
1.20E+02,1.16E+02,116.9263458,114,114.8312125,114.979333,117.2383575
1.25E+02,1.22E+02,126.2598419,104,106.7815257,110.625773,127.8771973
1.27E+02,1.27E+02,131.735321,124,120.4937996,120.8495471,123.4961166
1.43E+02,1.34E+02,137.3637695,124,126.3642522,123.4557378,124.5854645
1.09E+02,9.70E+01,100.0683899,124,122.7177148,124.4130828,87.62421417
9.60E+01,9.50E+01,92.53313446,150,143.6041834,137.4122679,86.42553711
8.00E+01,8.21E+01,79.99660492,104,106.217032,106.9822178,76.15364075
9.60E+01,9.65E+01,95.97903442,96,95.66964482,96.0723637,99.47826385
1.06E+02,1.11E+02,113.0623245,89,84.61448782,81.94016337,115.9327927
1.03E+02,1.09E+02,109.4542923,96,97.60440564,97.36393854,112.7818298
8.40E+01,9.91E+01,100.0438232,104,106.4897166,108.0659376,95.05284119
8.00E+01,9.32E+01,93.11135864,104,105.876665,105.5836798,94.15415192
8.10E+01,8.92E+01,88.38783264,89,88.57202379,86.73352089,91.18720245
8.70E+01,9.53E+01,92.76470947,89,88.00645643,84.09956078,96.77754974
6.90E+01,7.81E+01,74.71981049,89,89.76656677,85.01575703,77.98934174
7.30E+01,7.83E+01,76.29875946,89,88.8843068,91.28467246,79.89958191
7.20E+01,8.05E+01,78.60795593,73,71.61019109,74.64380739,81.00151062
7.70E+01,8.19E+01,80.84303284,76,77.55293154,78.05833873,89.93814087
7.70E+01,8.18E+01,80.37228394,76,77.66951429,78.20092713,84.20960999
7.50E+01,8.42E+01,84.4834671,76,80.93708363,82.33511415,85.61326599
7.20E+01,7.78E+01,77.90032959,76,81.28670506,82.35894222,83.4998703
6.80E+01,6.92E+01,69.79769897,80,79.7592771,80.41503203,73.49797058
6.00E+01,6.32E+01,64.75208282,80,80.73002791,77.52107525,66.22319031
4.80E+01,5.21E+01,51.58917618,73,73.74995799,72.47286686,50.3757515
5.20E+01,5.47E+01,54.8474884,61,67.43069089,62.68230262,51.04408646
6.60E+01,6.43E+01,63.85638809,52,53.36943405,52.87355594,60.07881165
5.70E+01,6.36E+01,66.51988983,57,55.91654396,56.42644053,61.67434311
5.10E+01,5.72E+01,59.06650543,57,71.04569743,68.95806949,55.39938736
4.50E+01,5.01E+01,54.19290161,61,60.73852372,57.75979549,47.8879776
3.80E+01,4.30E+01,46.16909027,57,55.91654396,54.59375225,49.84174347
4.50E+01,5.25E+01,52.92278671,47,52.58098648,50.52363275,52.36008835
4.80E+01,5.70E+01,56.77222061,46,45.87745766,45.48398729,56.27571106
5.30E+01,6.18E+01,61.78619766,47,54.51574731,52.02569918,60.62929916
6.40E+01,7.29E+01,72.80566406,52,54.91977655,55.41419384,76.40605164
7.20E+01,8.23E+01,81.06198883,57,60.87046275,60.24898033,80.82675171
8.10E+01,8.99E+01,88.7947464,70.5,70.93542454,70.62435352,88.19257355
6.60E+01,7.39E+01,73.78866577,76,78.9231987,78.69850114,73.44589996
4.10E+01,4.98E+01,50.37324142,89,87.95973757,87.31786361,53.19716644
4.60E+01,5.64E+01,58.45986176,70.5,72.98045825,73.45761939,50.79084778
6.00E+01,7.29E+01,69.5080719,46,34.25524117,43.46103242,68.94343567
5.70E+01,6.81E+01,66.96058655,52,36.74889208,52.21245807,63.16346741
6.50E+01,7.45E+01,73.52645111,61,68.77417,65.89138377,71.11457062
6.40E+01,7.21E+01,72.47133636,61,62.42337904,63.72329163,71.70875549
6.20E+01,7.00E+01,68.58857727,73,71.61019109,71.46936615,73.1098938
5.50E+01,5.99E+01,59.48976898,73,70.92593883,69.85376187,60.92538834
5.20E+01,5.53E+01,54.95181274,61,68.77417,68.71884245,64.74653625
5.50E+01,5.86E+01,57.4045105,60,61.09264123,61.61601661,61.2620697
6.00E+01,6.23E+01,61.37851715,57,56.48103762,58.06030834,62.96082306
5.20E+01,5.46E+01,55.4534111,60,60.52814757,60.47706236,52.30989456
5.50E+01,5.64E+01,57.92709351,61,66.41953086,64.95242591,56.23510742
6.70E+01,7.01E+01,70.3332901,57,57.85130478,58.33590347,67.85777283
8.50E+01,8.63E+01,85.95966339,60,62.46290839,61.61600936,85.50985718
8.70E+01,8.47E+01,85.69216919,70.5,72.98045825,73.43765723,83.42124939
7.90E+01,7.68E+01,78.92047882,89,87.95973757,90.83009104,73.22789001
6.00E+01,6.21E+01,64.82919312,89,89.87015564,93.16716552,59.5006485
6.90E+01,7.06E+01,71.991745,76,82.3073508,86.76702202,70.64084625
5.90E+01,6.79E+01,67.64916992,61,68.00467026,69.15462309,66.92810059
5.30E+01,6.34E+01,63.31186676,70.5,72.98045825,77.10635496,63.38574982
5.50E+01,6.32E+01,63.64324951,61,65.83109438,68.06332291,63.90370178
5.20E+01,6.05E+01,60.57450104,57,60.87046275,62.27015923,61.84349823
4.80E+01,5.82E+01,58.03745651,60,62.46290839,63.64690273,60.16327286
5.60E+01,6.50E+01,64.64645386,57,57.85130478,60.58196352,69.10901642
5.90E+01,6.86E+01,67.82896423,52,54.91977655,56.53085205,71.44506073
6.00E+01,6.94E+01,69.11850739,60,62.63477202,63.46852133,73.25619507
5.50E+01,6.33E+01,63.74958038,61,65.83109438,65.74663447,68.30510712
5.90E+01,6.59E+01,66.30413818,61,68.0312247,66.17626685,71.27242279
5.90E+01,6.69E+01,65.95262146,60,62.48946283,61.20892935,71.55326843
5.30E+01,5.27E+01,54.23849869,61,65.85764882,64.00438624,57.67272949
2.00E+01,3.23E+01,30.74432373,61,65.85764882,63.26301481,22.52892303
2.00E+01,2.67E+01,24.02771759,29,46.30612243,46.25388589,24.06710815
2.00E+01,2.81E+01,24.23205566,19,15.92517012,15.6507607,20.38355255
1.10E+01,1.89E+01,14.66676331,19,19.52748732,20.71581151,13.22012329
1.50E+01,2.09E+01,17.35347748,19,19.52748732,21.2057564,17.31613159
1.20E+01,1.79E+01,15.42337799,12,13.21761193,14.75795928,16.02134705
1.50E+01,1.49E+01,16.21556091,18,15.61185161,19.08546835,15.63863373
1.40E+01,1.44E+01,14.76583862,12,14.10427158,14.36100743,14.407547
1.50E+01,1.67E+01,16.70439148,18,13.73995561,16.75197551,15.00234222
1.30E+01,1.90E+01,17.64336395,14,12.65166256,16.79818691,23.78495026
1.10E+01,2.10E+01,21.91823578,18,14.08957704,18.1780927,22.34113312
1.40E+01,2.47E+01,20.33696747,14,20.12510174,13.73352891,25.8759079
1.50E+01,2.84E+01,28.83605957,12,18.96251776,18.87998125,26.43911743
1.70E+01,2.44E+01,20.47496796,14,20.12510174,14.67168834,22.33704376
1.40E+01,2.27E+01,22.58384705,17,22.26151655,22.02537718,-5.791046143
1.10E+01,2.03E+01,20.71399689,17,17.42160865,16.1570221,9.497024536
9.00E+00,1.39E+01,13.24198151,14,12.71298191,13.86668534,-0.313514709
6.00E+00,1.40E+01,15.09783173,12,12.77114165,13.80692495,12.10631561
6.00E+00,1.45E+01,14.00666809,11,10.80161455,11.88061769,10.87398529
1.30E+01,1.87E+01,18.27433777,9,9.290895042,10.05662902,12.90550232
1.00E+01,1.56E+01,14.34088898,9,9.290895042,9.738443738,19.94853973
1.60E+01,1.87E+01,17.99019623,14,13.12673696,14.79839892,17.44042969
1.60E+01,1.92E+01,17.87675476,12,19.64385093,14.50769047,20.89733887
1.40E+01,1.68E+01,15.67004395,16,15.16538134,17.62282834,15.45129395
1.80E+01,2.00E+01,18.37445068,16,14.33161277,17.50972785,22.14332581
1.90E+01,2.24E+01,20.46635437,14,12.77711554,15.50955573,22.34496307
1.50E+01,1.60E+01,15.22454071,17,15.96247399,18.14868559,17.72023773
1.20E+01,2.17E+01,22.34410095,19,17.7045954,19.05502334,17.86101532
1.20E+01,2.14E+01,14.93012238,16,15.61185161,15.97860721,18.3779068
1.20E+01,1.78E+01,17.12017822,12,20.00173659,19.43584284,17.00042725
1.80E+01,2.19E+01,20.42428589,12,20.11857611,14.91054168,16.44322205
1.70E+01,2.03E+01,18.66985321,12,13.24586683,14.50469338,7.8487854
1.60E+01,2.19E+01,19.93122101,17,15.61285257,18.65392987,16.45943451
1.60E+01,2.05E+01,18.62477112,17,-0.619300298,16.64492971,13.2354126
1.10E+01,1.60E+01,15.87232971,16,15.61185161,17.13891208,14.2880249
1.50E+01,1.78E+01,16.82296753,16,15.61185161,17.25933576,20.56027222
8.00E+00,2.00E+01,20.46411896,12,13.21761193,13.99718438,18.39855957
1.20E+01,1.98E+01,14.48883057,16,15.61185161,16.8159637,21.38222504
1.90E+01,2.36E+01,22.10732269,15,17.5356426,15.63164992,20.54924774
2.10E+01,2.42E+01,21.60508728,12,13.24586683,14.58789464,17.23254395
1.70E+01,2.18E+01,19.23381042,19,17.35497398,19.2897894,13.24200439
1.60E+01,2.14E+01,18.51720428,19,18.52427812,20.19845636,18.49728394
2.00E+01,2.32E+01,20.02513123,17,15.96247399,17.23367876,17.74811554
2.00E+01,2.25E+01,20.87728119,16,15.61185161,16.42663861,20.16943359
2.10E+01,2.50E+01,23.36338806,19,19.52748732,19.31120305,24.72425079
2.30E+01,3.29E+01,31.86004639,19,19.52748732,19.41857184,30.14025879
1.20E+01,2.51E+01,22.22486115,19,20.03768247,20.26488431,26.83304596
1.30E+01,2.34E+01,20.79688263,30.5,33.38034964,30.84824314,25.24596405
1.90E+01,2.37E+01,19.18362427,12,22.06323678,19.85711025,18.78533173
2.00E+01,3.11E+01,29.59352112,14,22.54483681,20.77597262,26.46305084
1.60E+01,2.47E+01,18.57820892,24,23.00524322,20.31790761,21.23627472
1.80E+01,2.08E+01,17.84609222,26,28.58135454,27.87090942,8.981864929
1.90E+01,2.18E+01,18.55079651,16,19.86529926,18.61626774,11.41056824
1.30E+01,1.63E+01,14.24169159,17,15.61285257,18.70013673,2.744033813
2.20E+01,2.36E+01,22.64536285,19,17.35497398,19.04061895,23.97401428
2.00E+01,2.35E+01,21.42580414,14,13.12673696,14.68753084,29.04417419
1.60E+01,2.07E+01,19.55627441,26,31.24131742,29.7321247,14.347229
2.00E+01,2.47E+01,24.26535797,26,29.45390789,28.13975371,23.18669891
2.10E+01,2.62E+01,24.88515472,18,14.69030693,16.42265277,24.47594452
2.10E+01,2.67E+01,24.80311584,19,17.65559132,19.30085042,25.35766602
4.20E+01,4.90E+01,46.52708817,19,18.04920371,20.01203116,54.46449661
4.60E+01,5.56E+01,52.08673859,19,18.39882514,20.12701681,64.94905853
4.30E+01,5.08E+01,49.43235016,46,49.43738665,47.76208008,56.82926178
4.20E+01,5.65E+01,56.7804184,52,52.81345458,51.90722687,56.67869186
4.10E+01,5.58E+01,54.06043243,47,50.68354835,49.36190944,61.56171799
4.60E+01,5.90E+01,59.05897141,46,49.19751064,48.94414353,58.26917267
5.50E+01,6.79E+01,64.93251038,46,50.39205363,49.92593908,59.11066818
5.20E+01,6.20E+01,59.11830902,52,53.20212503,53.50279754,58.17565536
5.00E+01,5.66E+01,55.82151413,56,67.9325609,59.64094648,67.24486542
7.40E+01,7.69E+01,73.97369385,57,58.56959763,59.87369978,57.57300186
7.30E+01,7.49E+01,71.12389374,57,59.57129369,57.62494341,69.61514282
8.20E+01,7.89E+01,76.53795624,80,86.59804163,76.65119785,76.69981384
7.40E+01,7.41E+01,71.73548889,80,80.07155034,68.78429938,81.73922729
7.60E+01,7.31E+01,75.29718781,86,94.54327676,85.68873648,77.06073761
8.20E+01,8.00E+01,78.56861115,80,81.26495954,80.82326428,63.29476166
9.00E+01,9.22E+01,89.78829956,80,76.6133694,75.30575795,87.47645569
1.03E+02,1.03E+02,104.2210999,86,84.49118659,81.87852486,91.16230774
8.90E+01,8.30E+01,81.11060333,96,91.87582757,87.74337577,67.90349579
6.70E+01,6.57E+01,63.7147789,104,103.9062665,95.55530539,49.00049591
8.50E+01,8.28E+01,81.34592438,86,67.04072676,77.26497732,77.79141235
6.20E+01,6.57E+01,68.07943726,67,59.51828949,59.99427501,68.62399292
5.00E+01,5.44E+01,54.46111298,89,88.23999822,87.13789308,56.66173172
6.90E+01,7.27E+01,73.60110474,61,67.66315898,65.77302135,77.12112427
5.10E+01,5.59E+01,56.044384,57,58.28877896,55.53975012,62.19475937
2.40E+01,3.66E+01,35.97195053,73,71.66258385,72.8513144,35.8613205
3.30E+01,4.51E+01,44.04940033,57,56.14901205,56.02675907,45.69620895
3.50E+01,4.71E+01,45.29117203,28,33.87417527,32.96705128,47.71086502
6.30E+01,7.60E+01,74.4029007,40,43.72340724,41.23015244,81.60416412
1.04E+02,1.14E+02,112.0619888,39,44.02127378,43.18853203,109.8255005
1.36E+02,1.42E+02,134.3754578,73,72.65541345,70.27063041,123.8527527
1.46E+02,1.46E+02,130.0353851,104,109.8445816,107.469285,134.2190857
1.18E+02,1.04E+02,97.46710968,140,130.3304972,138.169928,89.15957642
1.27E+02,1.13E+02,100.562706,150,151.2320189,150.3695109,103.4732971
1.49E+02,1.36E+02,128.4864807,124,123.5920161,122.5013651,125.7917938
1.60E+02,1.44E+02,147.6429901,124,121.9521131,119.7653736,127.5008545
1.16E+02,1.05E+02,100.1799622,150,151.1368833,153.5662644,99.31403351
9.10E+01,7.79E+01,76.40384674,159,145.6618097,150.0643821,72.7816391
9.70E+01,8.56E+01,83.76618958,114,100.0929411,108.2175286,85.43128967
6.10E+01,5.05E+01,47.24847794,83,79.34409698,82.62047746,43.89073944
4.90E+01,4.10E+01,41.92127991,83,81.89568738,86.8599448,34.510849
4.00E+01,3.66E+01,37.99942017,49,55.84287643,52.61012286,30.98694611
3.10E+01,3.83E+01,38.71957397,29,43.27609374,42.90234606,29.95827484
2.70E+01,3.43E+01,31.58828735,38,37.56551852,34.70770496,39.2184639
3.20E+01,3.79E+01,37.21139908,40,40.00704747,35.63319605,42.04990005
2.80E+01,3.67E+01,36.47176361,35,36.22003323,33.71696996,40.86044312
3.10E+01,4.04E+01,40.40014648,40,40.68852532,38.12936097,45.7582283
3.80E+01,4.43E+01,44.20640182,35,36.160634,35.61799989,47.57479858
4.50E+01,5.01E+01,49.83134842,40,41.03814674,38.61985091,49.24211121
4.40E+01,5.15E+01,51.59284592,46,47.13057149,44.8826065,53.63421631
5.50E+01,6.14E+01,60.55052567,47,54.18372174,51.03266708,62.06247711
6.10E+01,6.96E+01,68.08838654,47,52.05381552,50.7899871,70.52255249
6.90E+01,7.63E+01,74.95227814,60,62.15743726,60.27703224,77.97244263
6.90E+01,7.82E+01,77.10012817,61,67.69919913,66.10501633,80.5102005
7.20E+01,7.85E+01,77.71189117,70,72.67498712,73.66306963,82.62992096
8.70E+01,9.58E+01,94.19634247,70,72.79156988,74.32687498,99.99777985
9.10E+01,1.02E+02,103.5625381,76,78.73431032,77.17997364,106.9103165
1.16E+02,1.29E+02,128.6596832,89,89.68126726,92.70666727,137.3769989
1.36E+02,1.38E+02,139.0359039,96,97.34757498,96.61866351,138.2263641
1.46E+02,1.44E+02,135.0427704,114,121.2215315,121.5594155,137.6545715
1.49E+02,1.45E+02,128.1376953,140,130.3304972,135.4229674,146.1231842
1.42E+02,1.31E+02,116.4422302,142.5,137.0244719,145.7083316,131.0544434
1.37E+02,1.24E+02,120.3132858,142.5,130.6775426,148.7069463,125.8445053
1.13E+02,1.02E+02,100.4357071,150,143.1742488,144.7088361,103.0544052
1.19E+02,1.11E+02,111.8511734,136,137.5853975,137.3012361,110.411644
1.07E+02,9.91E+01,99.5559845,114,117.1165211,112.2321329,88.61528015
1.12E+02,1.10E+02,107.5298843,124,117.8827028,116.1010874,87.01924133
